"id","order_id","client_id","item_id","merchant_id","date_created","item_name","order_notes","normal_price","discounted_price","size","qty","cooking_ref","addon","ingredients","non_taxable"
"328171","146490","16785","10504","128","2020-09-01","Tomatoes 1Kg",,"960.0000","960.0000","1kg","1",,"[]",,"1"
"328172","146490","16785","12927","128","2020-09-01","Bell Pepper Green 500mg",,"480.0000","480.0000","regular","1",,"[]",,"1"
"328173","146490","16785","10623","128","2020-09-01","Red onions 1Kg",,"960.0000","960.0000","1kg","1",,"[]",,"1"
"328174","146490","16785","10545","128","2020-09-01","Celery (Bunch)",,"360.0000","360.0000","regular","1",,"[]",,"1"
"328175","146490","16785","11159","128","2020-09-01","Salsa",,"300.0000","300.0000","regular","5",,"[]",,"1"
"328176","146490","16785","11858","128","2020-09-01","Toilet paper (Clear)",,"2400.0000","2400.0000","regular","1",,"[]",,"1"
"328177","146491","16889","349","3","2020-09-01","Veggie Burrito",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Avocado cream sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328178","146491","16889","334","3","2020-09-01","Chicken Burrito Bowl",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Avocado cream sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Plain Chips"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":600}]",,"1"
"328179","146492","4434","5849","71","2020-09-01","Plain Raita",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"328180","146492","4434","5907","71","2020-09-01","Kajju Butter Masala",,"5000.0000","5000.0000","Half","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328181","146492","4434","5943","71","2020-09-01","Butter Chicken",,"5000.0000","5000.0000","Half","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328182","146492","4434","5986","71","2020-09-01","Chicken Biryani",,"6000.0000","6000.0000","Full","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328183","146492","4434","5972","71","2020-09-01","Dal Tadka",,"3000.0000","3000.0000","Half","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328184","146493","1397","6335","74","2020-09-01","Orange twist",,"2500.0000","2500.0000","regular","1",,"[{""addon_name"":""PURE proteins 20 gr"",""addon_category"":""SPORTSMEN\/SPORTSWOMEN"",""addon_qty"":1,""addon_price"":2000}]",,"1"
"328185","146493","1397","6333","74","2020-09-01","Strawberry Twist",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"328186","146494","16889","349","3","2020-09-01","Veggie Burrito",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & guacamole"",""addon_category"":""ACCOMPANIMENTS"",""addon_qty"":1,""addon_price"":600}]",,"1"
"328187","146494","16889","334","3","2020-09-01","Chicken Burrito Bowl",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Avocado cream sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328188","146495","12833","13826","166","2020-09-01","Diamnet white vinegar",,"500.0000","500.0000","regular","1",,"[]",,"1"
"328189","146495","12833","13573","166","2020-09-01","fay serviettes pink",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"328190","146495","12833","13605","166","2020-09-01","plastic party cups 200ml",,"100.0000","100.0000","regular","1",,"[]",,"1"
"328191","146496","5690","7644","65","2020-09-01","Vegetarian",,"4500.0000","4500.0000","medium","1",,"[]",,"1"
"328192","146497","2255","8311","33","2020-09-01","Meat Lovers",,"7000.0000","5600.0000","regular","3",,"[]",,"1"
"328193","146498","1420","6028","44","2020-09-01","Jacob's Creek Reserve chardonnay 75cl",,"20000.0000","20000.0000","regular","1",,"[]",,"1"
"328194","146499","546","84","3","2020-09-01","Veggie quesadilla",,"3500.0000","3500.0000","regular","1",,"[{""addon_name"":""Large"",""addon_category"":""Size"",""addon_qty"":1,""addon_price"":500}]",,"1"
"328195","146499","546","96","3","2020-09-01","Chicken quesadilla",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Large"",""addon_category"":""Size"",""addon_qty"":1,""addon_price"":500}]",,"1"
"328196","146500","3298","8251","91","2020-09-01","Choco Madeleine",,"900.0000","900.0000","regular","10",,"[]",,"1"
"328197","146501","1282","277","3","2020-09-01","Pulled Pork Meze salad",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Sour Cream"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":500},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328198","146502","1282","277","3","2020-09-01","Pulled Pork Meze salad",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Sour Cream"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":500},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328199","146503","8792","9584","3","2020-09-01","Steak Crispy Tacos",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cabbage"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chicken Crispy Tacos"",""addon_category"":""FREE TACOS"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328200","146504","2071","3349","40","2020-09-01","Beef Tenderloin",,"9500.0000","9500.0000","regular","2",,"[{""addon_name"":""Potato chips"",""addon_category"":""CARBO\\'S"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Thai green curry"",""addon_category"":""Curry"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Mild"",""addon_category"":""Spicy"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328201","146505","1282","277","3","2020-09-01","Pulled Pork Meze salad",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Pineapple"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Sour Cream"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":500},{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328202","146506","17174","5385","60","2020-09-01","Jumbo Hotdog",,"5000.0000","5000.0000","With Chips","1",,"[]",,"1"
"328203","146507","548","8454","44","2020-09-01","White Pinta Negra 750 ml",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"328204","146508","914","796","8","2020-09-01","Beef Stew",,"5000.0000","5000.0000","regular","1",,"[]",,"1"
"328205","146509","2594","3906","44","2020-09-01","Absolut Vodka 75 cl",,"19000.0000","19000.0000","regular","2",,"[]",,"1"
"328206","146509","2594","4397","44","2020-09-01","Sparkling Adegamae Brut 750 ml",,"17000.0000","17000.0000","regular","3",,"[]",,"1"
"328207","146509","2594","3906","44","2020-09-01","Absolut Vodka 75 cl",,"19000.0000","19000.0000","regular","2",,"[]",,"1"
"328208","146510","17172","4281","53","2020-09-01","Chicken BBQ",,"9500.0000","9500.0000","Large (33Cm)","1",,"[{""addon_name"":""BBQ Steak"",""addon_category"":""Free Pizza"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328209","146511","15934","12321","63","2020-09-01","Egg benediction","please put egg Benedict sauce on the side, not on the sandwich. please put salad dressing on the side. please put all sauces from the BLT sandwich on the side and not on the sandwich.","9800.0000","9800.0000","regular","1",,"[]",,"1"
"328210","146511","15934","5258","63","2020-09-01","Hawaiian Pizza","please put egg Benedict sauce on the side, not on the sandwich. please put salad dressing on the side. please put all sauces from the BLT sandwich on the side and not on the sandwich.","5200.0000","5200.0000","regular","1",,"[]",,"1"
"328211","146511","15934","5193","63","2020-09-01","Spicy B.L.T sandwhich","please put egg Benedict sauce on the side, not on the sandwich. please put salad dressing on the side. please put all sauces from the BLT sandwich on the side and not on the sandwich.","9000.0000","9000.0000","regular","1",,"[{""addon_name"":""Tomato Soup"",""addon_category"":""Choises"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328212","146511","15934","5187","63","2020-09-01","Caprese salad","please put egg Benedict sauce on the side, not on the sandwich. please put salad dressing on the side. please put all sauces from the BLT sandwich on the side and not on the sandwich.","7200.0000","7200.0000","regular","1",,"[]",,"1"
"328213","146512","8792","7999","90","2020-09-01","The Rwandan",,"3000.0000","3000.0000","Full (2 Eggs)","1",,"[]",,"1"
"328214","146513","1514","4465","52","2020-09-01","Strawberry Aloha",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"328215","146513","1514","4445","52","2020-09-01","Veg Taco Salad",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"328216","146514","17173","11751","143","2020-09-01","MTN Taci 4.0 Inches (Rio)",,"26500.0000","26500.0000","regular","1",,"[]",,"1"
"328217","146515","624","12563","49","2020-09-01","Chicken Fingers",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"328218","146516","8202","12600","154","2020-09-01","Beef Mix",,"2800.0000","2800.0000","1 Kg","2",,"[]",,"1"
"328219","146517","15335","4746","56","2020-09-01","Liver Plate","tin number: 108232860","3500.0000","3500.0000","regular","1",,"[]",,"1"
"328220","146518","13825","10963","133","2020-09-01","The classic OG Rolex",,"2000.0000","2000.0000","regular","1",,"[{""addon_name"":""White flour"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Addon"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328221","146519","4933","7944","24","2020-09-01","Kale (bunch)",,"800.0000","800.0000","medium","1",,"[]",,"1"
"328222","146519","4933","1593","24","2020-09-01","Carrot (500g)",,"500.0000","500.0000","regular","1",,"[]",,"1"
"328223","146519","4933","1605","24","2020-09-01","Cucumber Local",,"300.0000","300.0000","regular","1",,"[]",,"1"
"328224","146519","4933","1651","24","2020-09-01","Radish Red (Bunch)",,"500.0000","500.0000","regular","1",,"[]",,"1"
"328225","146519","4933","1663","24","2020-09-01","Banana (Small Size)",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"328226","146519","4933","1672","24","2020-09-01","Lemon Green (500g)",,"1250.0000","1250.0000","regular","1",,"[]",,"1"
"328227","146519","4933","1705","24","2020-09-01","Tree tomato (1kg)",,"1400.0000","1400.0000","regular","1",,"[]",,"1"
"328228","146519","4933","8709","24","2020-09-01","Mint (Bunch)",,"300.0000","300.0000","regular","1",,"[]",,"1"
"328229","146519","4933","1708","24","2020-09-01","Basil (Bunch)",,"600.0000","600.0000","regular","1",,"[]",,"1"
"328230","146520","941","10676","63","2020-09-01","Pepperoni",,"10800.0000","10800.0000","regular","1",,"[]",,"1"
"328231","146520","941","10677","63","2020-09-01","Diavola",,"10800.0000","10800.0000","regular","1",,"[]",,"1"
"328232","146521","12271","12407","152","2020-09-01","Butter Chicken",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"328233","146521","12271","12427","152","2020-09-01","Butter Naan",,"1800.0000","1800.0000","regular","2",,"[]",,"1"
"328234","146522","16777","4279","53","2020-09-01","Meat Deluxe",,"9500.0000","9500.0000","Large (33Cm)","1",,"[{""addon_name"":""BBQ Steak"",""addon_category"":""Free Pizza"",""addon_qty"":1,""addon_price"":0}]",,"1"
"328235","146522","16777","4308","53","2020-09-01","Chips",,"2000.0000","2000.0000","regular","2",,"[]",,"1"
"328236","146522","16777","4309","53","2020-09-01","Coleslaw",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"328237","146523","3749","371","3","2020-09-01","Steak Burrito",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fiesta"",""addon_category"":""Would you like to add a Soda?"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"328238","146523","3749","9584","3","2020-09-01","Steak Crispy Tacos",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chicken Crispy Tacos"",""addon_category"":""FREE TACOS"",""addon_qty"":1,""addon_price"":0}]",,"1"
